Item UPC,Top 500,Image Count,ID,UPC,GS1 View,Image 1 Mime Type,Image 1 Date Added,Image 1 Source,Image 1 Description,Image 1 Path,Image 2 Mime Type,Image 2 Date Added,Image 2 Source,Image 2 Description,Image 2 Path,Image 3 Mime Type,Image 3 Date Added,Image 3 Source,Image 3 Description,Image 3 Path,Image 4 Mime Type,Image 4 Date Added,Image 4 Source,Image 4 Description,Image 4 Path,Image 5 Mime Type,Image 5 Date Added,Image 5 Source,Image 5 Description,Image 5 Path,Image 6 Mime Type,Image 6 Date Added,Image 6 Source,Image 6 Description,Image 6 Path,Image 7 Mime Type,Image 7 Date Added,Image 7 Source,Image 7 Description,Image 7 Path,Image 8 Mime Type,Image 8 Date Added,Image 8 Source,Image 8 Description,Image 8 Path,Image 9 Mime Type,Image 9 Date Added,Image 9 Source,Image 9 Description,Image 9 Path
044600307701,389,1,72573,00044600307701,A3C1,image/png,10/22/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/235/19c57a34-7743-415e-af6c-e88c78a8b6c8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044600307701,389,1,72573,00044600307701,A7C1,image/png,10/22/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/235/6287c776-6630-4bec-86f1-08cda6d8a475.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044600307701,389,1,72573,00044600307701,A8C1,image/png,10/22/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/235/313b18dc-80c1-40c3-a47d-d227e39e7735.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044600307701,389,1,72573,00044600307701,A9C1,image/png,10/22/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/235/97e669e0-21af-4a4f-a7d7-380b174279b7.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044600307701,389,9,72573,00044600307701,A1R1,image/tiff,10/22/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.tif,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.jpg?originalFormat=tif&size=50x50,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.png?originalFormat=tif&size=50x50,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.jpg?originalFormat=tif&size=150x150,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.png?originalFormat=tif&size=150x150,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.jpg?originalFormat=tif&size=200x200,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.png?originalFormat=tif&size=200x200,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.jpg?originalFormat=tif&size=600x600,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/235/256ed77d-6946-4152-adcb-9ed63ab1ceb4.png?originalFormat=tif&size=600x600
044600307701,389,9,72573,00044600307701,A1L1,image/tiff,10/22/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.tif,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.jpg?originalFormat=tif&size=50x50,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.png?originalFormat=tif&size=50x50,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.jpg?originalFormat=tif&size=150x150,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.png?originalFormat=tif&size=150x150,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.jpg?originalFormat=tif&size=200x200,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.png?originalFormat=tif&size=200x200,image/jpeg,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.jpg?originalFormat=tif&size=600x600,image/png,10/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/235/93daecbb-8013-42e7-a8a0-7df9ae1abe5b.png?originalFormat=tif&size=600x600
611443340266,390,1,11091,00611443340266,A1C1,image/tga,08/29/2011,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/542/0ddd85bb-8ded-4f13-9d1d-ccf574da69c4.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,1,11091,00611443340266,A2C1,image/tga,08/29/2011,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/542/fcc7788a-79bd-439a-a0be-b64ff577097f.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,1,11091,00611443340266,A3C1,image/tga,08/29/2011,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/542/049517d0-43cc-4418-9d16-8cd962edad26.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,1,11091,00611443340266,A7C1,image/tga,08/29/2011,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/542/9f90875d-f6be-4f01-9ac3-f3915213d3f1.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,1,11091,00611443340266,A8C1,image/tga,08/29/2011,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/542/043741ea-c5d8-4891-8971-443ea5329f77.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,1,11091,00611443340266,A9C1,image/tga,08/29/2011,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/542/ee5d7287-bae4-40c4-8ca7-5ff98bc73cf5.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611443340266,390,9,11091,00611443340266,A1R1,image/tiff,08/29/2011,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.tif,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.jpg?originalFormat=tif&size=50x50,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.png?originalFormat=tif&size=50x50,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.jpg?originalFormat=tif&size=150x150,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.png?originalFormat=tif&size=150x150,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.jpg?originalFormat=tif&size=200x200,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.png?originalFormat=tif&size=200x200,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.jpg?originalFormat=tif&size=600x600,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/542/c90fb0b7-144b-4350-a509-ce077d696173.png?originalFormat=tif&size=600x600
611443340266,390,9,11091,00611443340266,A1L1,image/tiff,08/29/2011,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.tif,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.jpg?originalFormat=tif&size=50x50,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.png?originalFormat=tif&size=50x50,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.jpg?originalFormat=tif&size=150x150,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.png?originalFormat=tif&size=150x150,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.jpg?originalFormat=tif&size=200x200,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.png?originalFormat=tif&size=200x200,image/jpeg,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.jpg?originalFormat=tif&size=600x600,image/png,08/29/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/542/81c76778-1f17-45c9-89e5-4989a9022833.png?originalFormat=tif&size=600x600
300871367418,391,1,80052,00300871367418,A1C1,image/png,12/13/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/468/8cc30cfb-077f-4753-afcc-1765c78ecada.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,1,80052,00300871367418,A2C1,image/png,12/13/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/468/30259fbe-92fe-49a4-8626-f248c8459aa5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,1,80052,00300871367418,A3C1,image/png,12/13/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/468/fdcaf9b0-d5ac-43cd-b86c-3c05e865e095.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,1,80052,00300871367418,A7C1,image/png,12/13/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/468/ac5b952a-b15b-40db-882b-47ea8ce16623.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,1,80052,00300871367418,A8C1,image/png,12/13/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/468/485e5eec-ccac-420a-bc7a-02fda81a1ae5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,1,80052,00300871367418,A9C1,image/png,12/13/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/468/d4a4f278-a603-424d-870e-62519ec29164.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300871367418,391,9,80052,00300871367418,A1R1,image/tiff,12/13/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.tif,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.jpg?originalFormat=tif&size=50x50,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.png?originalFormat=tif&size=50x50,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.jpg?originalFormat=tif&size=150x150,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.png?originalFormat=tif&size=150x150,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.jpg?originalFormat=tif&size=200x200,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.png?originalFormat=tif&size=200x200,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.jpg?originalFormat=tif&size=600x600,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/468/5ee3adae-12e9-470b-8d59-27353cf1c21b.png?originalFormat=tif&size=600x600
300871367418,391,9,80052,00300871367418,A1L1,image/tiff,12/13/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.tif,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.jpg?originalFormat=tif&size=50x50,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.png?originalFormat=tif&size=50x50,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.jpg?originalFormat=tif&size=150x150,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.png?originalFormat=tif&size=150x150,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.jpg?originalFormat=tif&size=200x200,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.png?originalFormat=tif&size=200x200,image/jpeg,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.jpg?originalFormat=tif&size=600x600,image/png,12/13/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/468/6e451114-b526-40a3-a44c-93025e69d6fa.png?originalFormat=tif&size=600x600
051500730805,393,1,78895,00051500730805,A1C1,image/png,11/20/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/392/0a599aad-d492-4835-abc4-c9c96ed23335.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,1,78895,00051500730805,A2C1,image/png,11/20/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/392/bb7aa4f3-180d-4053-8970-7036be70c2a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,1,78895,00051500730805,A3C1,image/png,11/20/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/392/cafccf27-604c-4ec6-952a-8988cc2db82f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,1,78895,00051500730805,A7C1,image/png,11/20/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/392/771d089f-0629-4cca-ab47-2ad7c8879b26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,1,78895,00051500730805,A8C1,image/png,11/20/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/392/1facd17b-7165-484a-ac6f-bb447cbcea1c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,1,78895,00051500730805,A9C1,image/png,11/20/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/392/3829fc85-87e7-484e-bc4a-10db4067e69c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051500730805,393,9,78895,00051500730805,A1R1,image/tiff,11/20/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.tif,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.jpg?originalFormat=tif&size=50x50,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.png?originalFormat=tif&size=50x50,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.jpg?originalFormat=tif&size=150x150,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.png?originalFormat=tif&size=150x150,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.jpg?originalFormat=tif&size=200x200,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.png?originalFormat=tif&size=200x200,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.jpg?originalFormat=tif&size=600x600,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/392/81dcdc92-6ea5-4f50-b21e-739697d0ef04.png?originalFormat=tif&size=600x600
051500730805,393,9,78895,00051500730805,A1L1,image/tiff,11/20/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.tif,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.jpg?originalFormat=tif&size=50x50,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.png?originalFormat=tif&size=50x50,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.jpg?originalFormat=tif&size=150x150,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.png?originalFormat=tif&size=150x150,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.jpg?originalFormat=tif&size=200x200,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.png?originalFormat=tif&size=200x200,image/jpeg,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.jpg?originalFormat=tif&size=600x600,image/png,11/20/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/392/9e92e724-f8f3-4a48-8936-750a00e405ea.png?originalFormat=tif&size=600x600
036200002506,394,1,39102,00036200002506,A1C1,image/tga,02/27/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/320/41bde043-afcc-4919-8d92-bbcc37a8f7d8.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036200002506,394,1,39102,00036200002506,A2C1,image/tga,02/27/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/320/d2e5a4be-d093-4fb0-a1df-39ac3f424f40.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036200002506,394,1,39102,00036200002506,A3C1,image/tga,02/27/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/320/e3e0ee77-2196-4759-8ae2-08bea94e825a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016000458307,395,1,36245,00016000458307,A1C1,image/tga,02/17/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/259/2bca28fe-e309-4db8-844c-c6008c46a4d8.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016000458307,395,1,36245,00016000458307,A2C1,image/tga,02/17/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/259/9b62122c-4809-4220-b5a7-22641ed33716.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016000458307,395,1,36245,00016000458307,A3C1,image/tga,02/17/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/259/e7405e0f-2c74-4dba-8330-d57785aa274c.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A1C1,image/png,07/09/2013,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/226/e9e0c986-449c-4dbf-86fe-d646898ef318.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A2C1,image/png,07/09/2013,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/226/ed5bad0b-3666-4564-b86e-1ba90e0cb81c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A3C1,image/png,07/09/2013,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/226/50754710-21a1-4782-ab7f-8d1fb03b6ce1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A7C1,image/png,07/09/2013,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/226/0461c58a-3901-4f4d-9f6d-b0b53da9dd56.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A8C1,image/png,07/09/2013,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/226/5d793325-3b20-4941-87b2-57b9c8f1507d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075717952164,396,1,102490,00075717952164,A9C1,image/png,07/09/2013,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/226/7b80778e-dce1-44ae-a11f-4ba6d13fd1d2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
